,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,ph,sulphates,alcohol,quality,type
12,-1.2240405263777252,1.610095472804035,-2.164515281109809,-0.7663696791779749,0.8765676028888916,-0.7884267491111846,-0.9707610177896955,-0.07935275267572213,2.215810165909491,-0.08920887683658177,-0.5475033537875058,-0.9044972765915381,red
13,0.44319875333190134,1.5803746900468492,-0.19365014634377928,-0.7663696791779749,1.554812359327443,-1.1816107080921088,-1.4992195021311765,0.9660986386341586,0.2203514370523133,6.856680143166799,-1.2221411680432916,-0.9044972765915381,red
14,1.2768183931867152,1.6398162555612208,-0.941219680220549,-0.2774544051876546,3.2368593552950498,1.2336621827907115,0.5441533039892168,1.3707894997864019,-0.4032294157155519,2.3151373223953575,-1.1378114412613187,-0.9044972765915381,red
15,1.2768183931867152,1.6398162555612208,-0.873258813504479,-0.25523098364264,3.074080613749798,1.1774930457934365,0.5969991524233649,1.3707894997864019,-0.3408713304387665,2.649074294510905,-1.1378114412613187,-0.9044972765915381,red
16,0.9736839786940553,-0.3811969719274078,1.641293254990111,-0.7219228360879458,0.9579569736615178,0.2787868538370383,-0.1956885740888567,0.7974774464874218,0.4697837781594605,1.4469011948949349,-0.04152499309566718,1.3690323768301405,red
17,0.6705495642013958,1.2831668624749926,-0.2616110130598489,-0.7441462576329604,8.445779084743124,-0.7884267491111846,-1.0236068662238438,0.7637532080580745,-0.7150198420994873,4.986633099319735,-1.0534817144793445,-0.9044972765915381,red
18,0.14006433883924244,1.4614915590181063,-1.6208283473812488,-0.1441138759175671,0.7951782321162654,-1.3501181190839335,-1.4992195021311765,0.9660986386341586,0.9686484603737547,-0.22278366568280075,-1.3064708948252644,-2.0412621033023775,red
19,0.5189823569550667,-0.14343070986992218,1.3014889214097607,-0.7219228360879458,7.713274747789489,-0.7322576121139097,-1.0236068662238438,0.7974774464874218,-1.1515264390369935,3.6508852108575462,-1.1378114412613187,0.23226755011930122,red
20,1.2768183931867152,-0.7378463650136365,1.0976063212615506,-0.7219228360879458,0.551010119798387,-0.05822796814661109,-0.9531457349783128,0.7637532080580745,1.031006545650543,-0.02242148241347229,-0.9691519876973714,0.23226755011930122,red
21,0.29163154608557157,0.2726602487306779,-0.05772841291163917,-0.6108057283628731,0.6866590710860974,-0.3952427901302604,-0.7593776240531032,1.235892546068975,1.8416616542487698,0.7790272506638408,-0.716162807351453,-0.9044972765915381,red
22,0.5189823569550667,0.5104265107881636,-0.7373370800723391,-0.7663696791779749,1.3377740372671063,-1.125441571094834,-1.358297239640115,0.6963047311993796,-0.3408713304387665,2.5154995056646863,-0.8848222609153986,-0.9044972765915381,red
23,0.9736839786940553,0.8670759038743922,-1.416945747233039,-0.6108057283628731,0.7409186516011815,-1.1816107080921088,-0.8298387552986339,0.7637532080580745,-0.3408713304387665,-0.02242148241347229,-0.9691519876973714,-0.9044972765915381,red
24,-0.23885367927658177,0.33210181424504936,-1.2130631470848288,-0.5885823068178585,0.7680484418587236,-0.5075810641248102,-1.3054513912059669,0.7637532080580745,1.2804388867576901,0.6454524618176218,-0.716162807351453,0.23226755011930122,red
25,-0.6935553010155713,0.2726602487306779,-1.077141413652689,-0.810816522268004,0.6323994905710132,-1.069272434097559,-1.6049111989994729,0.3253381084765211,0.7192161192666076,0.17794070085585617,-1.0534817144793445,-0.9044972765915381,red
26,0.29163154608557157,0.39154337975942055,-0.5334544799241291,-0.7219228360879458,0.6323994905710132,-1.4624563930784833,-1.8162945927360652,0.5614077774819528,0.3450676076058869,0.37830288412518387,-0.8848222609153986,-0.9044972765915381,red
28,-0.08728647203025262,2.1747903451905635,-2.164515281109809,-0.6996994145429313,0.6323994905710132,-0.9007650231057344,-1.3935278052628803,0.8986501617754639,1.5298712278648374,0.11115330643274669,-0.9691519876973714,-0.9044972765915381,red
29,0.44319875333190134,1.7884201693471495,-2.164515281109809,-0.6774759929979167,0.6866590710860974,-1.2377798450893838,-1.7282181786791517,0.6288562543406475,0.9686484603737547,0.37830288412518387,-0.6318330805694786,0.23226755011930122,red
30,-0.39042088652291157,1.966744865890264,-1.6887892140973189,-0.5885823068178585,0.8765676028888916,-0.7322576121139097,-0.5656095131278934,0.42651082376456323,0.7815742045433958,0.044365912009637194,-0.37884390022356007,-0.9044972765915381,red
31,-0.23885367927658177,2.0261864314046356,-2.164515281109809,-0.5663588852728438,1.3106442470095643,-0.4514119271275353,-1.358297239640115,0.6963047311993796,1.4675131425880492,0.2447280952789649,0.04280473368630567,0.23226755011930122,red
32,0.8221167714477262,1.847861734861521,-1.3489848805169689,-0.6108057283628731,0.7137888613436395,-0.8445958861084595,-0.01953574597502969,0.6963047311993796,-0.3408713304387665,0.8458146450869503,-0.6318330805694786,-0.9044972765915381,red
33,-0.23885367927658177,1.5506539072896635,-1.3489848805169689,1.25596168141835,0.4424909587682187,0.5596325388234127,-0.5479942303165106,1.6068591687918334,1.4051550573112637,-0.08920887683658177,-0.9691519876973714,0.23226755011930122,red
34,-1.527174940870384,-0.14343070986992218,-0.46549361320805904,-0.7219228360879458,1.2563846664944802,-0.9569341601030094,-1.12929856309214,0.3927865853352159,0.9686484603737547,0.11115330643274669,-1.1378114412613187,-0.9044972765915381,red
35,0.44319875333190134,1.7884201693471495,-2.164515281109809,0.10034376107759302,0.7951782321162654,-1.4062872560812085,-1.6929876130563863,1.3707894997864019,1.0933646309273284,0.11115330643274669,-0.8004925341334258,0.23226755011930122,red
36,0.44319875333190134,1.5209331245324778,-1.2130631470848288,-0.5885823068178585,0.7951782321162654,-1.5186255300757583,-1.7458334614905344,0.9998228770635434,1.218080801480902,0.44509027854829336,0.21146418725025284,0.23226755011930122,red
37,0.6705495642013958,0.2132186832163064,-0.2616110130598489,-0.6552525714529022,0.25258242696542454,-0.9569341601030094,-1.4816042193197938,0.7637532080580745,0.03327718122195429,1.313326406048716,-0.716162807351453,1.3690323768301405,red
38,-1.14825692275456,4.671336096794163,-1.552867480665179,-0.7885931007229895,3.1283401942648816,-1.2939489820866585,-1.6753723302450036,-0.18052546796376423,1.7169454836951963,-0.35635845452901976,-0.6318330805694786,-2.0412621033023775,red
39,0.0642807352160772,0.6293096418169065,0.28207592066871073,0.18923744725765135,0.4696207490257608,-1.0131032971002842,-0.4775330990709799,1.1009955923515855,0.6568580339898222,1.9812003502798101,-0.04152499309566718,-0.9044972765915381,red
41,1.2010347895635507,1.5803746900468492,-0.1256892796277092,-0.49968862063780023,0.8494378126313494,-0.7322576121139097,-1.1997596943376707,1.0335471154928906,0.2203514370523133,-0.15599627125969126,-1.0534817144793445,-2.0412621033023775,red
42,0.215847942462407,0.8670759038743922,-0.8052979467884089,-0.5441354637278293,7.4691066354716105,-1.2377798450893838,-1.7634487443019171,0.7637532080580745,-0.0914389893316193,2.4487121112415764,-0.04152499309566718,0.23226755011930122,red
43,0.6705495642013958,1.8775825176187066,-0.6693762133562691,-0.6330291499078875,0.33397179773805075,-1.1816107080921088,-1.6049111989994729,0.7637532080580745,0.4697837781594605,4.4523339439348595,-0.21018444665961286,-0.9044972765915381,red
44,-0.314637282899747,1.9370240831330783,-2.028593547677669,-0.7219228360879458,-0.18149421715524833,-1.4062872560812085,-1.8162945927360652,0.5614077774819528,1.5922293131416227,-0.08920887683658177,-0.8848222609153986,-0.9044972765915381,red
45,-1.9818765626093735,1.0454006004175065,-1.145102280368759,-0.6552525714529022,-0.07297505612508019,-1.2377798450893838,-0.8650693209213993,-0.38287089853988593,4.211268894766665,0.17794070085585617,2.1510479032356344,-2.0412621033023775,red
46,0.3674151497087368,3.5122255692639213,0.7578019876812007,-0.6330291499078875,1.554812359327443,-0.4514119271275353,-0.001920463163646991,0.8312016849167692,0.1579933517755279,1.313326406048716,-1.1378114412613187,-0.9044972765915381,red
47,1.1252511859403846,-0.3217554064130366,1.3694497881258307,-0.7663696791779749,1.527682569069901,-1.0131032971002842,-1.358297239640115,0.7974774464874218,0.1579933517755279,0.3115154897020744,-0.8848222609153986,-0.9044972765915381,red
48,-0.617771697392406,0.33210181424504936,-0.6014153466401989,-0.7663696791779749,0.25258242696542454,-1.4062872560812085,-1.7986793099246825,0.42651082376456323,0.7192161192666076,0.17794070085585617,-1.1378114412613187,-0.9044972765915381,red
49,-1.2240405263777252,-0.20287227538429367,0.3500367873847808,-0.810816522268004,0.4696207490257608,-1.0131032971002842,-0.31899555376853556,0.29161387004713635,0.594499948713034,0.3115154897020744,-1.1378114412613187,-0.9044972765915381,red
50,1.2010347895635507,1.8775825176187066,-0.397532746491989,-0.7441462576329604,0.4696207490257608,-1.4624563930784833,-1.6049111989994729,0.8649259233461165,-0.46558750099234003,1.3801138004718254,-1.1378114412613187,-0.9044972765915381,red
51,-0.46620449014607684,1.0454006004175065,-1.892671814245529,-0.6330291499078875,0.33397179773805075,-1.2377798450893838,-1.7458334614905344,0.3590623469058685,1.0933646309273284,0.6454524618176218,-0.9691519876973714,0.23226755011930122,red
52,-0.46620449014607684,0.9265174693887637,-1.892671814245529,-0.6552525714529022,0.3068420074805087,-1.3501181190839335,-1.7634487443019171,0.3253381084765211,1.031006545650543,0.7122398562407313,-0.9691519876973714,0.23226755011930122,red
53,1.0494675823172201,0.2132186832163064,0.28207592066871073,-0.45524177754777106,0.6595292808285553,-0.002058831149336198,0.08615595089326651,0.8312016849167692,-0.1537970746084047,0.17794070085585617,-0.9691519876973714,-0.9044972765915381,red
54,0.29163154608557157,0.9859590349031352,-1.145102280368759,-0.49968862063780023,1.4462931982972747,0.16644857984248845,-0.7241470584303377,0.3253381084765211,-0.3408713304387665,0.6454524618176218,-0.29451417344158726,0.23226755011930122,red
55,0.3674151497087368,1.6398162555612208,-1.892671814245529,-0.2774544051876546,0.7409186516011815,-0.2829045161357106,-1.2173749771490534,1.1009955923515855,0.7192161192666076,-0.02242148241347229,-0.8848222609153986,-0.9044972765915381,red
56,2.262005240287857,0.450984945273792,1.7092541217061803,-0.36634809136771285,0.36110158799559283,-1.4624563930784833,-1.8339098755474479,0.8649259233461165,-1.1515264390369935,0.6454524618176218,-0.8004925341334258,-0.9044972765915381,red
57,0.215847942462407,1.6992578210755922,-1.3489848805169689,0.011450074897534692,1.4734229885548167,1.1213239087961617,-0.0723815944091778,1.2696167844983222,0.2203514370523133,1.580475983741154,-0.9691519876973714,-0.9044972765915381,red
58,0.44319875333190134,1.4614915590181063,-0.941219680220549,-0.6108057283628731,0.523880329540845,-0.7322576121139097,-1.0588374318466092,0.9998228770635434,1.2804388867576901,0.37830288412518387,-0.4631736270055329,-0.9044972765915381,red
59,0.0642807352160772,0.2726602487306779,-0.05772841291163917,-0.5885823068178585,0.4696207490257608,-1.1816107080921088,-1.1997596943376707,0.5614077774819528,1.1557227162041166,0.044365912009637194,-0.9691519876973714,0.23226755011930122,red
60,1.2010347895635507,0.33210181424504936,0.553919387532991,-0.6330291499078875,0.6052697003134712,-0.61991933811936,-1.0940679974693746,1.1684440692102802,1.3427969720344755,0.7122398562407313,-1.1378114412613187,-0.9044972765915381,red
61,0.3674151497087368,2.0559072141618207,1.1655671879776206,-0.7219228360879458,1.581942149584985,-0.5637502011220851,-0.037151028786412396,0.7637532080580745,-0.0914389893316193,1.179751617202497,-1.0534817144793445,-0.9044972765915381,red
62,0.215847942462407,1.0454006004175065,-1.077141413652689,-0.6996994145429313,0.7680484418587236,-1.0131032971002842,-1.3935278052628803,0.7637532080580745,0.9686484603737547,0.5786650673945124,-0.8848222609153986,1.3690323768301405,red
63,-0.16307007565341722,2.323394258976492,-1.824710947529459,-0.6774759929979167,0.6595292808285553,-0.9569341601030094,-1.0588374318466092,0.6963047311993796,1.031006545650543,0.2447280952789649,-0.6318330805694786,-0.9044972765915381,red
64,-0.01150286840708738,2.263952693462121,-1.824710947529459,-0.0885553220550307,0.7951782321162654,-1.4624563930784833,-1.8162945927360652,0.5614077774819528,1.1557227162041166,-0.9574450043370044,0.2957939140322257,-0.9044972765915381,red
66,0.215847942462407,1.0454006004175065,-1.416945747233039,-0.7885931007229895,0.6052697003134712,-1.069272434097559,-1.3230666740173496,0.7637532080580745,1.218080801480902,0.3115154897020744,-0.8004925341334258,-0.9044972765915381,red
67,-0.46620449014607684,2.1450695624333775,-1.6887892140973189,-0.7663696791779749,0.523880329540845,-1.3501181190839335,-1.7458334614905344,0.5614077774819528,1.3427969720344755,0.3115154897020744,0.1271344604682785,-0.9044972765915381,red
68,1.5799528076793747,-0.14343070986992218,1.7092541217061803,-0.6774759929979167,0.4696207490257608,-0.17056624214116087,-0.8650693209213993,0.7974774464874218,0.3450676076058869,1.7140507725873728,0.1271344604682785,-0.9044972765915381,red
69,0.5947659605782312,2.1450695624333775,-1.824710947529459,-0.6996994145429313,0.4696207490257608,-1.2377798450893838,-1.6753723302450036,0.5614077774819528,0.7192161192666076,2.782649083357123,-0.04152499309566718,0.23226755011930122,red
70,0.3674151497087368,1.6992578210755922,-1.6208283473812488,-0.6996994145429313,0.523880329540845,-0.8445958861084595,-1.534450067753942,0.730028969628727,0.594499948713034,0.044365912009637194,-0.8848222609153986,0.23226755011930122,red
71,0.3674151497087368,1.9370240831330783,-0.6014153466401989,-0.6552525714529022,0.8494378126313494,-0.7322576121139097,-0.31899555376853556,0.5614077774819528,0.594499948713034,-0.35635845452901976,-0.8848222609153986,-0.9044972765915381,red
72,0.3674151497087368,2.0559072141618207,-0.6693762133562691,-0.6996994145429313,0.7409186516011815,-0.6760884751166348,-0.35422611939130094,0.5276835390526053,0.5321418634362486,-0.35635845452901976,-0.8848222609153986,-0.9044972765915381,red
73,0.8221167714477262,1.966744865890264,-0.397532746491989,-0.6552525714529022,0.7409186516011815,-1.069272434097559,-1.2526055427718188,1.0335471154928906,0.5321418634362486,-0.02242148241347229,-1.1378114412613187,-2.0412621033023775,red
74,1.883087222172033,-0.14343070986992218,1.5053715215579708,-0.5663588852728438,1.0122165541766017,-0.11439710514388599,-0.5479942303165106,1.3033410229276696,0.3450676076058869,1.9144129558567005,-0.8004925341334258,-0.9044972765915381,red
75,1.2010347895635507,0.39154337975942055,2.1849801887186704,-0.6330291499078875,0.9850867639190598,-1.1816107080921088,-1.2702208255832015,1.3707894997864019,1.9663778248023436,0.8458146450869503,-0.04152499309566718,-0.9044972765915381,red
77,-0.314637282899747,2.6206020865483497,-2.164515281109809,-0.5885823068178585,1.2835144567520222,-0.9007650231057344,-1.4816042193197938,0.6963047311993796,1.8416616542487698,0.11115330643274669,0.1271344604682785,0.23226755011930122,red
78,-0.39042088652291157,2.4125566072480495,-1.3489848805169689,-0.6774759929979167,0.7951782321162654,-1.0131032971002842,-0.6008400787506588,0.42651082376456323,0.9686484603737547,-0.08920887683658177,-0.37884390022356007,-0.9044972765915381,red
79,0.8221167714477262,1.6695370383184065,-0.8052979467884089,-0.7885931007229895,0.6323994905710132,-0.17056624214116087,0.08615595089326651,0.8986501617754639,-0.4032294157155519,3.9180347885499844,-1.2221411680432916,-2.0412621033023775,red
80,-0.7693389046387358,0.6293096418169065,-0.8052979467884089,-0.7663696791779749,0.33397179773805075,-1.5186255300757583,-1.7458334614905344,0.42651082376456323,1.1557227162041166,0.17794070085585617,-1.1378114412613187,-0.9044972765915381,red
81,0.44319875333190134,0.5104265107881636,2.59274538901509,-0.6996994145429313,11.050238949467161,-0.4514119271275353,-0.8298387552986339,0.9660986386341586,-0.5903036715459137,4.986633099319735,-0.9691519876973714,-0.9044972765915381,red
82,0.14006433883924244,0.9265174693887637,1.0296454545454805,-0.6774759929979167,0.7951782321162654,-0.5075810641248102,-0.7241470584303377,0.8312016849167692,0.8439322898201812,0.2447280952789649,-1.2221411680432916,-0.9044972765915381,red
83,0.0642807352160772,1.9370240831330783,-0.397532746491989,-0.7219228360879458,9.341062163242013,-0.7884267491111846,-1.1116832802807572,0.7974774464874218,-0.4032294157155519,4.051609577396202,-0.9691519876973714,-0.9044972765915381,red
84,-0.6935553010155713,-0.26231384089866516,1.0976063212615506,-0.7219228360879458,0.33397179773805075,-0.6760884751166348,-0.9355304521669301,0.4602350621939106,1.3427969720344755,1.6472633781642634,-0.21018444665961286,0.23226755011930122,red
85,-0.23885367927658177,1.223725296960621,-1.145102280368759,-0.6330291499078875,0.523880329540845,-0.61991933811936,-1.3054513912059669,0.5276835390526053,1.1557227162041166,0.37830288412518387,-0.37884390022356007,-0.9044972765915381,red
86,1.0494675823172201,0.8670759038743922,-0.2616110130598489,-0.6996994145429313,1.4462931982972747,-0.5637502011220851,0.38561575868677245,0.8986501617754639,-1.837465377081647,9.461388525668067,-0.5475033537875058,0.23226755011930122,red
87,0.3674151497087368,0.8670759038743922,-0.397532746491989,-0.6996994145429313,0.1440632659352562,-1.1816107080921088,-1.463988936508411,0.6963047311993796,1.031006545650543,0.7122398562407313,-0.8004925341334258,-0.9044972765915381,red
88,1.5799528076793747,0.2726602487306779,0.8257628543972707,-0.6552525714529022,1.3649038275246483,0.22261771683976336,0.19184764776156274,1.1009955923515855,-0.5279455862691256,4.585908732781078,-0.8848222609153986,-0.9044972765915381,red
89,-0.16307007565341722,1.6398162555612208,-1.6208283473812488,-0.7219228360879458,0.523880329540845,-1.2377798450893838,-1.5872959161880902,1.1009955923515855,1.5922293131416227,-0.02242148241347229,-1.3064708948252644,-0.9044972765915381,red
90,0.5189823569550667,1.0454006004175065,-0.397532746491989,-0.6996994145429313,0.6052697003134712,0.6719708128179624,0.4560768899323033,0.6288562543406475,0.03327718122195429,0.044365912009637194,-0.8848222609153986,-0.9044972765915381,red
92,1.0494675823172201,0.8670759038743922,-0.19365014634377928,-0.6774759929979167,1.4462931982972747,-0.61991933811936,0.3327699102526243,0.8986501617754639,-1.837465377081647,9.661750708937396,-0.6318330805694786,-0.9044972765915381,red
94,-1.678742148116714,4.017478876136078,-1.892671814245529,-0.810816522268004,-0.3171431684429587,0.6158016758206876,-0.5127636646937452,-0.24797394482245896,3.275897615614865,-0.35635845452901976,-0.04152499309566718,-2.0412621033023775,red
95,-1.9060929589862081,1.5209331245324778,-1.0091805469366188,-0.6108057283628731,0.03554410490508811,-0.7322576121139097,-0.1428427256547086,-0.45031937539858063,3.899478468382733,0.44509027854829336,1.9823884496716886,0.23226755011930122,red
96,-0.314637282899747,2.5611605210339783,-2.164515281109809,-0.45524177754777106,1.229254876236938,-1.2377798450893838,-1.6049111989994729,0.6625804927700323,1.4051550573112637,0.17794070085585617,0.1271344604682785,-0.9044972765915381,red
97,-0.16307007565341722,0.9265174693887637,-0.46549361320805904,-0.6774759929979167,0.36110158799559283,-1.5186255300757583,-1.6225264818108556,0.5951320159113002,0.1579933517755279,0.6454524618176218,-1.1378114412613187,-0.9044972765915381,red
98,0.29163154608557157,3.304180089963621,-1.756750080813389,-0.5663588852728438,0.6052697003134712,-1.4062872560812085,-1.8339098755474479,0.730028969628727,1.031006545650543,0.17794070085585617,-0.6318330805694786,-0.9044972765915381,red
99,0.6705495642013958,1.1940045142034352,-0.941219680220549,-0.6996994145429313,0.6323994905710132,-0.9569341601030094,-1.3935278052628803,0.8986501617754639,0.4697837781594605,0.37830288412518387,-1.3064708948252644,0.23226755011930122,red
100,0.8221167714477262,1.5803746900468492,-0.1256892796277092,-0.6552525714529022,0.7409186516011815,-1.069272434097559,-1.12929856309214,0.8986501617754639,1.0933646309273284,0.5118776729714029,-0.29451417344158726,0.23226755011930122,red
101,0.44319875333190134,0.9265174693887637,-0.1256892796277092,-0.6996994145429313,0.49675053928330287,-1.2377798450893838,-1.6225264818108556,0.4602350621939106,0.5321418634362486,0.17794070085585617,-0.12585471987764005,0.23226755011930122,red
103,0.6705495642013958,1.372329210746549,-0.6693762133562691,-0.6552525714529022,0.551010119798387,-1.0131032971002842,-0.8650693209213993,0.730028969628727,0.40742569288267505,-0.15599627125969126,-1.1378114412613187,-0.9044972765915381,red
104,-0.01150286840708738,0.8670759038743922,-0.5334544799241291,-0.6330291499078875,0.36110158799559283,-1.4062872560812085,-1.3759125224514976,0.493959300623258,0.6568580339898222,-0.35635845452901976,-0.9691519876973714,-0.9044972765915381,red
106,0.44319875333190134,0.39154337975942055,2.4568236555829506,-0.7441462576329604,11.131628320239788,-0.6760884751166348,-0.7946081896758685,0.9323744002048112,-0.9020940979298463,5.186995282589064,-1.0534817144793445,-0.9044972765915381,red
107,-0.7693389046387358,1.6992578210755922,-0.05772841291163917,-0.7441462576329604,0.8494378126313494,-0.8445958861084595,-0.882684603732782,0.7974774464874218,1.4675131425880492,1.7140507725873728,-1.0534817144793445,-0.9044972765915381,red
108,0.5947659605782312,-0.08398914435555067,1.4374106548419008,-0.5663588852728438,0.9308271834039757,-0.6760884751166348,-0.6008400787506588,1.0335471154928906,0.9062903750969694,1.7808381670104823,-0.8004925341334258,0.23226755011930122,red
109,0.6705495642013958,2.6206020865483497,1.3694497881258307,-0.6774759929979167,1.771850681387779,0.39112512783158804,0.6850755664802783,0.7974774464874218,-0.0914389893316193,1.046176828356278,-1.0534817144793445,-0.9044972765915381,red
110,0.44319875333190134,1.2831668624749926,-0.873258813504479,-0.7219228360879458,1.2835144567520222,-1.0131032971002842,-1.182144411526288,0.6288562543406475,-0.21615515988519288,2.649074294510905,-0.8848222609153986,-0.9044972765915381,red
111,0.8979003750708908,1.6398162555612208,-1.552867480665179,-0.6330291499078875,0.7409186516011815,-1.069272434097559,-0.1076121600319432,0.6288562543406475,-0.46558750099234003,0.8458146450869503,-0.6318330805694786,-0.9044972765915381,red
112,0.8979003750708908,1.5209331245324778,-1.484906613949109,-0.6330291499078875,0.7680484418587236,-0.9007650231057344,-0.054766311597795096,0.6288562543406475,-0.46558750099234003,0.8458146450869503,-0.6318330805694786,-0.9044972765915381,red
113,2.1862216366646927,-0.20287227538429367,0.8257628543972707,-0.6108057283628731,0.6323994905710132,-0.4514119271275353,-1.1997596943376707,1.4382379766450966,0.594499948713034,0.9126020395100598,-0.716162807351453,0.23226755011930122,red
115,1.6557364113025392,0.33210181424504936,-0.05772841291163917,-0.6330291499078875,0.9036973931464336,-0.9569341601030094,-0.9179151693555474,0.6963047311993796,-0.9644521832066345,0.6454524618176218,-0.04152499309566718,0.23226755011930122,red
116,0.8221167714477262,1.1642837314462495,-0.2616110130598489,-0.6996994145429313,0.551010119798387,-1.069272434097559,-1.3054513912059669,1.1009955923515855,1.031006545650543,0.5118776729714029,-0.4631736270055329,0.23226755011930122,red
117,0.44319875333190134,1.2831668624749926,-1.3489848805169689,-0.6774759929979167,0.6866590710860974,-1.2939489820866585,-1.5168347849425594,0.8312016849167692,0.9062903750969694,-0.22278366568280075,-0.9691519876973714,0.23226755011930122,red
118,1.2010347895635507,1.223725296960621,-1.892671814245529,-0.6330291499078875,1.690461310615153,-0.9007650231057344,-1.0236068662238438,0.5614077774819528,-0.0914389893316193,0.44509027854829336,0.2957939140322257,0.23226755011930122,red
119,-0.16307007565341722,2.0559072141618207,-1.6208283473812488,-0.7219228360879458,1.093605924949228,-0.4514119271275353,-0.4423025334482145,0.4602350621939106,0.7192161192666076,0.044365912009637194,-1.1378114412613187,0.23226755011930122,red
120,0.0642807352160772,4.3146867037079355,-1.552867480665179,-0.7441462576329604,3.291118935810134,-1.125441571094834,-0.4423025334482145,0.5614077774819528,0.4697837781594605,0.2447280952789649,-1.3064708948252644,-0.9044972765915381,red
122,0.0642807352160772,2.085627996919006,-2.164515281109809,-0.5663588852728438,0.49675053928330287,-1.5186255300757583,-1.7810640271132998,1.1684440692102802,1.654587398418411,-0.08920887683658177,-1.1378114412613187,-0.9044972765915381,red
123,0.5947659605782312,2.1747903451905635,-2.164515281109809,-0.5441354637278293,0.6323994905710132,-1.069272434097559,-1.411143088074263,1.0335471154928906,1.3427969720344755,-0.02242148241347229,-0.8848222609153986,-0.9044972765915381,red
124,0.44319875333190134,0.9265174693887637,-1.0091805469366188,-0.7663696791779749,0.6866590710860974,-0.5075810641248102,-0.2133038569002394,0.493959300623258,1.031006545650543,-0.35635845452901976,-0.8848222609153986,-0.9044972765915381,red
125,1.3526019968098797,1.6398162555612208,-1.892671814245529,-0.6996994145429313,2.4229656475687884,-0.17056624214116087,-0.42468725063683177,1.3033410229276696,-0.4032294157155519,1.1129642227793874,-0.9691519876973714,-0.9044972765915381,red
126,0.7463331678245604,5.860167407081593,-2.164515281109809,-0.7441462576329604,0.6595292808285553,-1.5186255300757583,-1.7986793099246825,0.6288562543406475,1.9040197395255554,-0.28957106010591027,0.2957939140322257,-0.9044972765915381,red
127,0.6705495642013958,5.860167407081593,-2.164515281109809,-0.7219228360879458,0.6866590710860974,-1.5186255300757583,-1.7986793099246825,0.6288562543406475,1.9663778248023436,-0.35635845452901976,0.2957939140322257,-0.9044972765915381,red
128,0.5947659605782312,1.4614915590181063,-1.077141413652689,-0.7219228360879458,0.22545263670788243,-1.5186255300757583,-1.7282181786791517,0.5614077774819528,1.218080801480902,2.5822869000877957,-0.04152499309566718,1.3690323768301405,red
129,-0.845122508261901,0.2132186832163064,-1.145102280368759,-0.7219228360879458,0.4153611685106766,-1.3501181190839335,-1.6753723302450036,0.3253381084765211,1.218080801480902,0.2447280952789649,-0.9691519876973714,-0.9044972765915381,red
